Source,Target
580203,7684838
7684838,104896691
104896691,1466542342
1466542342,20916173845
20916173845,303351755482
14,149
149,1848
1848,22540
22540,289692
289692,3840172
3840172,52443110
52443110,733241659
733241659,10458016049
10458016049,151675470775
34,70
70,368
368,819
819,4494
4494,10471
10471,59024
59024,141747
141747,813932
46,51
55,59
81,86
86,91
91,95
95,100
100,105
105,110
110,115
115,121
121,126
126,131
137,142
142,148
153,159
159,164
164,170
170,176
176,182
182,188
188,194
194,200
206,212
212,218
218,225
237,244
244,250
250,257
263,270
270,276
276,283
283,290
11,29
31,71
71,131
131,191
191,229
229,251
251,271
271,281
311,349
349,431
431,491
491,509
509,571
571,631
631,691
691,751
751,769
769,911
911,971
971,991
991,1051
1051,1091
1091,1109
1109,1171
1171,1229
1229,1451
1451,1531
1531,1549
1549,1571
1571,1669
1669,1709
1709,1789
1789,1811
1811,1831
1831,1931
1931,2011
2011,2029
2029,2069
2069,2111
2111,2131
2131,2311
2311,2351
2351,2411
2411,2531
2531,2551
2551,2591
2591,2671
2671,2711
2711,2791
2791,2851
2851,2971
30,57
57,99
24,112
112,1
40,360
360,960
960,672
672,1
1,60
60,880
880,4400
4400,7920
7920,4224
4224,1
1,84
84,1820
1820,14560
14560,48048
48048,64064
64064,27456
27456,1
1,112
112,3360
3360,39200
39200,203840
203840,489216
489216,512512
512512,183040
183040,1
1,144
144,5712
5712,91392
91392,685440
685440,2558976
2558976,4752384
4752384,4073472
4073472,1244672
21,131
131,946
946,7757
7757,71189
71189,723028
723028,8053081
8053081,97621327
97621327,1279719546
1279719546,18041502545
18041502545,272225619961
272225619961,4377714355004
4377714355004,74748372814565
74748372814565,1350648054645427
1350648054645427,25749500252705218
25749500252705218,516546936996627613
516546936996627613,10876869179816278341
10876869179816278341,239875442639388746348
239875442639388746348,5529345948561657087361
31,223
223,1821
1821,16653
16653,168661
168661,1874501
1874501,22686159
22686159,297028571
297028571,4183627137
4183627137,63081402049
63081402049,1013868406081
1013868406081,17304100943389
17304100943389,312565238484191
312565238484191,5957266477778791
5957266477778791,119478422807115517
119478422807115517,2515369704169960125
2515369704169960125,55464494642555054085
55464494642555054085,1278335344457730098893
6,43
43,351
351,3209
3209,32491
32491,361016
361016,4368365
4368365,57186679
57186679,805387857
805387857,12142867591
12142867591,195154335456
195154335456,3330647260745
3330647260745,60159984231791
60159984231791,1146580779523543
1146580779523543,22995346684000711
22995346684000711,484113048702225656
484113048702225656,10674700552933908387
10674700552933908387,246026565328130492115
246026565328130492115,5915823005980692595839
10,33
33,146
146,842
842,5992
5992,50098
50098,476340
476340,5047686
5047686,58827278
58827278,746815505
746815505,10250802290
10250802290,151206256714
151206256714,2384664894112
2384664894112,40033684232894
40033684232894,712700669301436
712700669301436,13409556869869392
13409556869869392,265860175114367700
265860175114367700,5539443903559970138
5539443903559970138,121007065247029884404
121007065247029884404,2765304524332357628932
11,54
54,322
322,2242
2242,17841
17841,159729
159729,1589235
1589235,17398445
17398445,207859852
207859852,2691225497
2691225497,37537768688
37537768688,561170787570
561170787570,8951241665130
8951241665130,151747093894852
151747093894852,2724509607473565
2724509607473565,51645551480290122
51645551480290122,1030715461546053192
1030715461546053192,21602769582674579767
21602769582674579767,474406508302222451504
19,111
111,760
760,5976
5976,53062
53062,524919
524919,5723493
5723493,68181821
68181821,880916799
880916799,12267980944
12267980944,183181681783
183181681783,2919228642272
2919228642272,49452334100912
49452334100912,887356817041401
887356817041401,16812532278748455
16812532278748455,335401627901612613
335401627901612613,7027324571812426900
7027324571812426900,154279299692901768147
154279299692901768147,3541671282222287112486
29,199
199,1567
1567,13930
13930,137918
137918,1504648
1504648,17931108
17931108,231731276
231731276,3227742487
3227742487,48201516015
48201516015,768217638489
768217638489,13014579186594
13014579186594,233540241800838
233540241800838,4424984296675138
4424984296675138,88278598068642107
88278598068642107,1849649284034121372
1849649284034121372,40608249541636716222
40608249541636716222,932224862074274343480
6,41
41,323
323,2871
2871,28423
28423,310068
310068,3694964
3694964,47750180
47750180,665090611
665090611,9932008134
9932008134,158291258610
158291258610,2681638812599
2681638812599,48120503044797
48120503044797,911756703759817
911756703759817,18189543616941170
18189543616941170,381114209739615226
381114209739615226,8367188670209259560
8367188670209259560,192081539343633387842
192081539343633387842,4601953387237900303101
42,147
147,441
441,1408
1408,4224
4224,13013
13013,39039
39039,118482
118482,355446
355446,1071799
1071799,3215397
3215397,9668036
9668036,29004108
29004108,87099705
87099705,261299115
261299115,784246870
784246870,2352740610
2352740610,7059619931
7059619931,21178859793
21178859793,63542171784
63542171784,190626515352
190626515352,571901915677
571901915677,1715705747031
1715705747031,5147206719578
5147206719578,15441620158734
15441620158734,46325218390143
46325218390143,138975655170429
42,441
441,2508
2508,10010
10010,31668
31668,84966
84966,201552
201552,434511
434511,867790
867790,1628055
1628055,2899260
2899260,4940208
4940208,8105384
8105384,12869340
12869340,19854912
19854912,29865549
29865549,43922034
43922034,63303877
63303877,89595660
89595660,124738614
124738614,171087708
171087708,231474530
231474530,309276240
309276240,408490875
408490875,533819286
533819286,690753987
690753987,885675196
885675196,1125954348
1125954348,1420065360
9,375
375,4802
4802,33614
33614,117649
117649,759999669
759999669,2143588810
2143588810,10604499373
32,256
256,2560
2560,6144
6144,155648
155648,540672
540672,12288000
12288000,13434880
13434880,25296896
25296896,58982400
58982400,487063552
487063552,800063488
800063488,937426944
937426944,1258291200
28,151
151,180
180,1495
1495,1687
1687,1989
1989,2211
2211,25489
25489,27755
27755,390397
390397,420764
420764,450485
450485,480726
480726,8678975
8678975,9189255
9189255,184294972
184294972,193994783
193994783,203695328
203695328,213393553
213393553,5131136051
375,5625
5625,33614
117649,24358963750
24358963750,2143588810
2143588810,24263281740390
24263281740390,6672402478607250
6672402478607250,21953964826953250
21953964826953250,2935558725432606
2935558725432606,99045780329059370
99045780329059370,333527008294525345186425
333527008294525345186425,360665304490236789918
360665304490236789918,18734558872131744365185
18734558872131744365185,372194993059597055655861246
372194993059597055655861246,765336024689647625266381350
13,34
31,46
46,26
18,101
101,159
159,274
274,232
232,221
221,133
133,108
108,95
95,79
79,31
36,262
262,639
639,1225
1225,1385
1385,1654
1654,1239
1239,1166
1166,1051
1051,959
959,568
568,420
420,189
189,133
133,128
128,76
76,72
72,755
755,2371
2371,5548
5548,7881
7881,10369
10369,9863
9863,10143
10143,10225
10225,10140
10140,6977
6977,6348
6348,3564
3564,2878
2878,2217
2217,1859
1859,725
725,554
63,65
89,90
47,60
60,64
72,75
75,93
93,105
121,127
127,130
130,145
170,197
197,201
201,234
234,245
249,266
266,279
295,300
300,302
302,319
319,322
322,344
344,346
346,384
384,386
386,389
389,394
394,397
397,406
406,410
410,433
433,437
437,444
444,461
461,473
473,477
477,483
483,511
511,517
517,524
524,526
526,528
528,545
545,553
553,559
559,574
574,576
576,594
594,602
602,609
609,612
612,649
649,657
657,662
23,76
76,554
36,72
72,123
123,206
206,423
423,768
768,1382
1382,2659
2659,4920
4920,9291
9291,17519
17519,34127
34127,64210
64210,122175
122175,234927
234927,449206
449206,860652
860652,1651460
35,63
64,100
100,128
128,135
135,187
189,243
243,256
256,297
297,392
392,480
480,500
500,512
512,686
686,729
729,972
972,1000
1000,1024
1024,1280
1280,1350
1350,1375
1375,1568
1568,1728
1728,1890
1890,2048
2048,2187
2187,2352
2352,2700
2700,2835
2835,2975
2975,3125
3125,3432
3432,3584
3584,3969
3969,4032
4032,4096
4096,5005
5005,5096
5096,5940
5940,7776
7776,8192
8192,8232
8232,8281
8281,8704
8704,9317
9317,10000
10000,12005
170,4224
4224,45760
45760,307450
307450,1508988
1508988,5923820
5923820,19669408
19669408,57323475
57323475,150471750
150471750,362513580
362513580,812962800
812962800,1715604852
1715604852,3436229720
3436229720,6577276200
6577276200,12098618752
12098618752,21485926085
21485926085,36980543106
36980543106,61887717320
61887717320,100983229600
100983229600,161042119854
161042119854,251517242900
251517242900,385399871220
385399871220,580299501600
580299501600,859785444375
859785444375,1255038699486
48,0
4,15
15,104
104,912
912,0
22,169
169,1936
1936,22784
22784,0
30,244
244,3084
3084,47776
47776,690496
690496,0
7,39
39,330
330,4369
4369,75168
75168,1436160
1436160,24314624
24314624,0
8,49
49,428
428,5805
5805,105168
105168,2240944
2240944,50280064
50280064,969209152
969209152,0
12,240
240,3324
3324,39552
39552,434028
434028,4533648
4533648,45830748
45830748,452726304
452726304,4396612044
4396612044,42146347056
42146347056,399932541372
399932541372,3764318341056
3764318341056,35198275196460
35198275196460,327339776915664
327339776915664,3030500450816796
3030500450816796,27950043898144608
27950043898144608,256954714326209676
256954714326209676,2355826984428834672
2355826984428834672,21548319308452138620
21548319308452138620,196701885378757397760
22,10
23,11
22,47
47,19
22,43
43,20
20,45
45,90
90,37
27,40
41,44
44,37
46,95
95,35
38,45
43,86
86,41
53,85
85,181
181,82
82,69
69,74
74,53
54,74
52,69
69,82
83,58
59,73
73,75
75,92
92,77
77,94
94,191
191,67
67,70
2,100
100,20
20,1000
1000,110
110,1001
1001,1010
1010,10000
10000,1100
1100,100000
100000,10010
10010,100001
100001,100010
100010,1000000
1000000,100100
100100,10000000
10000000,1000010
1000010,10000001
10000001,10000010
10000010,100000000
100000000,10000100
10000100,100000001
100000001,100000010
100000010,100000002
100000002,100000100
100000100,1000000000
1000000000,100001000
100001000,10000000000
1,54
35,2
1,94
94,31
3,44
44,27
27,274
274,2
61,408
408,2
2,45
45,41
41,1
1,121
121,178
178,1
2,237
237,2
2,361
361,81
81,18
18,46
46,448
448,1
1,1743
1743,20
4,180
180,141
141,67
67,689
689,7
7,114
114,57
57,1
13,121
121,2186
2186,39364
39364,708584
708584,12754576
12754576,229582496
229582496,4132485184
4132485184,74384733824
74384733824,1338925209856
1338925209856,24100653779456
24100653779456,433811768034304
433811768034304,7808611824625664
7808611824625664,140555012843278336
140555012843278336,2529990231179042816
2529990231179042816,45539824161222836224
45539824161222836224,819716834902011183104
819716834902011183104,14754903028236201558016
14754903028236201558016,265588254508251628568576
12,162
162,2187
2187,59049
59049,1594323
1594323,43046721
43046721,1162261467
1162261467,31381059609
31381059609,847288609443
847288609443,22876792454961
22876792454961,617673396283947
617673396283947,16677181699666569
16677181699666569,450283905890997363
450283905890997363,12157665459056928801
12157665459056928801,328256967394537077627
328256967394537077627,8862938119652501095929
8862938119652501095929,239299329230617529590083
239299329230617529590083,6461081889226673298932241
16,4
18,2
32,64
56,66
78,88
114,128
128,36
36,100
100,196
196,225
225,256
256,48
48,80
80,112
112,162
162,176
176,208
208,272
272,304
304,368
368,405
405,464
464,496
496,512
512,1024
1024,60
72,84
108,126
160,198
204,220
224,228
234,260
24,88
88,36
36,60
60,96
96,72
72,144
144,252
252,180
180,912
912,240
240,432
432,480
480,360
360,540
540,1152
1152,1008
1008,1728
1728,720
720,1080
1080,1980
1980,1440
1440,2640
2640,4560
4560,7392
7392,2880
2880,4800
4800,2160
2160,3600
3600,3780
3780,5760
5760,4320
4320,6048
6048,10560
10560,11520
11520,6480
6480,5040
5040,8400
8400,9360
9360,11880
11880,7560
7560,19800
19800,12960
12960,17640
17640,16800
16800,10080
10080,28800
10936,85375
85375,540150
540150,1058694
1058694,1115251
1115251,2614326
2614326,5419871
5419871,6244134
6244134,7799766
7799766,11429574
11429574,18170646
18170646,20763366
20763366,29578614
29578614,36319686
36319686,39949494
39949494,45326591
45326591,47727654
47727654,60691254
60691254,75210486
75210486,80395926
80395926,96989334
96989334,108915846
108915846,115138374
115138374,134843046
134843046,148843734
148843734,171141126
171141126,198850411
198850411,203290854
203290854,220402806
220402806,229218054
341375,3402150
3402150,6668214
6668214,16466406
16466406,22998534
22998534,39328854
39328854,49127046
49127046,71989494
71989494,114448326
114448326,130778646
130778646,228760566
228760566,251623014
251623014,300613974
300613974,382265574
382265574,473715366
473715366,506376006
506376006,610890054
610890054,686009526
686009526,725202294
725202294,849312726
849312726,937496454
937496454,1077937206
1077937206,1280433174
1280433174,1388213286
1388213286,1443736374
66,75
82,87
91,104
104,115
115,124
124,131
131,136
136,139
139,140
140,155
155,168
168,179
179,188
188,195
195,200
200,203
203,204
204,221
221,236
236,249
249,260
260,269
269,276
276,281
281,284
284,285
285,304
304,321
321,336
336,349
349,360
360,369
369,376
376,381
381,384
384,385
385,406
406,425
27,510
510,6795
6795,114912
114912,2332029
2332029,53389746
53389746,1366666695
1366666695,38740108110
38740108110,1204128304533
1204128304533,40715945397036
40715945397036,1487912239203663
1487912239203663,58433798472764400
58433798472764400,2454200161942343265
2454200161942343265,109766407591209650622
109766407591209650622,5208561684751109322519
5208561684751109322519,261344615907574522464606
261344615907574522464606,13825121832773891624058645
34,156
156,1038
1038,12246
12246,269646
269646,11453460
11453460,907948002
907948002,127924347122
127924347122,30302185606487
12,106
106,1108
1108,12826
12826,163276
163276,2274592
2274592,34318068
6,106
106,966
966,1484
1484,3528
3528,8176
8176,18592
1038,12226
12226,268920
268920,11361262
11361262,885194426
885194426,119298229792
119298229792,25716285392622
17,45
45,119
119,323
323,893
893,2497
2497,7067
7067,20191
20191,58153
58153,168693
168693,492383
492383,1445051
1445051,4261653
4261653,12622985
12622985,37536003
37536003,112014487
112014487,335351809
335351809,1006945725
1006945725,3031684807
3031684807,9150419507
9150419507,27681787565
27681787565,83920834001
83920834001,254919014123
254919014123,775769113935
775769113935,2364871114713
2364871114713,7220699241477
7220699241477,22080269030319
22080269030319,67615034329515
28,85
85,253
253,784
784,2461
2461,7813
7813,25138
25138,81571
81571,266905
266905,879607
879607,2916490
2916490,9723574
9723574,32575906
32575906,109610770
109610770,370264726
370264726,1255188745
1255188745,4268794369
4268794369,14560608043
14560608043,49799556244
49799556244,170745718477
170745718477,586772531173
586772531173,2020746285703
2020746285703,6972847835854
6972847835854,24104939909734
24104939909734,83473064245378
41,137
137,445
445,1525
1525,5249
5249,18321
18321,64821
64821,231069
231069,831129
831129,3010137
3010137,10968429
10968429,40189957
40189957,147969137
147969137,547163873
547163873,2031245413
2031245413,7567313965
7567313965,28282674185
28282674185,106016940841
106016940841,398474757149
398474757149,1501425771797
1501425771797,5670242384737
5670242384737,21459558843697
21459558843697,81375882450581
81375882450581,309148795708605
309148795708605,1176476820260985
36,157
157,758
758,3871
3871,20582
20582,112701
112701,631039
631039,3598161
3598161,20826912
15,91
91,435
435,1891
1891,7875
7875,32131
32131,129795
129795,521731
521731,2092035
2092035,8378371
8378371,33533955
33533955,134176771
134176771,536788995
536788995,2147319811
2147319811,8589606915
8589606915,34359083011
34359083011,137437642755
137437642755,549753192451
549753192451,2199018012675
2199018012675,8796082536451
8796082536451,35184351117315
35184351117315,140737446412291
140737446412291,562949869535235
562949869535235,2251799645913091
2251799645913091,9007198919196675
17,83
83,467
467,3005
3005,21912
21912,179436
179436,1636071
1636071,16476685
16476685,181922105
181922105,2187278857
2187278857,28462269578
28462269578,398662673414
398662673414,5981323059755
5981323059755,95711649098227
95711649098227,1627180899539663
1627180899539663,29289938268520093
29289938268520093,556514659844086824
556514659844086824,11130344921039971852
11130344921039971852,233737718211655565643
233737718211655565643,5142234307372160891469
9,72
72,865
865,13803
13803,271789
271789,6318840
6318840,168569145
168569145,5058300495
5058300495,168251893645
168251893645,6134532696534
6134532696534,243013370253329
243013370253329,10384740636942483
10384740636942483,475886186077784085
475886186077784085,23269228564681306208
23269228564681306208,1208855249378669543785
1208855249378669543785,66476561813824749886071
66476561813824749886071,3857014388643231030003397
4,81
81,4384
4384,447745
447745,73207683
73207683,17470684441
17470684441,5729487641704
5729487641704,2473348488736401
2473348488736401,1360426574429100415
1360426574429100415,929288672122718278921
929288672122718278921,772139207530381095114510
772139207530381095114510,767101638498346365209511841
767101638498346365209511841,898155767746311707477320951531
898155767746311707477320951531,1224182783691628509836513104436025
64,0
0,1374132
1374132,0
0,37
0,687115
687115,0
20,68
68,27
27,232
232,104
104,939
939,51
99,10552
10552,33
33,1864
1864,304
304,8
8,7352
7352,248
248,7
7,16984
16984,2584
2584,3688
3688,1312
1312,13744
13744,40792
40792,53608
53608,3352
3352,54008
54008,18104
18104,1144
1144,680
680,980584
980584,664
664,1364
1364,2744
2744,1100024
1100024,7480168
7480168,2343784
2343784,152
152,808
808,449144
449144,9478904
32,114
114,65
1,80
80,650
650,1060
1060,326
1,192
192,3165
3165,11240
11240,10275
10275,1957
1,448
448,13965
13965,94010
94010,183715
183715,106176
106176,13700
1,1024
1024,57652
57652,677936
677936,2431870
2431870,2976736
2976736,1178212
1178212,109601
1,2304
2304,226980
226980,4418904
4418904,26634510
26634510,58765896
58765896,48984852
48984852,14056344
14056344,986410
19,125
125,1453
1453,89
89,13687
13687,397549
397549,7708537
7708537,68529640373
68529640373,4472029801
4472029801,2598638688071
2598638688071,149780635937
149780635937,162580897794660958
162580897794660958,11231299844779783
11231299844779783,676470671886391879633
676470671886391879633,3688053840923281541
3688053840923281541,38065792685808703577
38065792685808703577,2659842854283579394387
180,294
294,56700
56700,3704778
3704778,425675250
425675250,257432175
257432175,390769879500
390769879500,112024529867250
112024529867250,21438612514068750
21438612514068750,1881063815762259253125
1881063815762259253125,1211517431782539131250
1211517431782539131250,6948173623016040171631875
6948173623016040171631875,3952575621190533915703125
3952575621190533915703125,42344185423359347502790906715625
72,12
23,35
41,40
40,45
47,50
76,75
75,79
91,94
100,103
108,108
108,110
115,114
8,240
240,2379
2379,13860
13860,379696
379696,4839048
4839048,63662440
63662440,1689057480
1689057480,27130512294
27130512294,542163301680
542163301680,14594796519968
14594796519968,290672365591620
290672365591620,7336896240946048
7336896240946048,206683456014205872
206683456014205872,4951125201195562248
4951125201195562248,144532076753308070352
144532076753308070352,4337041161081941767680
4337041161081941767680,120922365106904865110208
81,288
288,57120
57120,4569987
4569987,92431080
92431080,27166178016
27166178016,3676973778000
3676973778000,183140029933200
183140029933200,70886914008958080
70886914008958080,13655996991560336742
13655996991560336742,1236364897766949475200
1236364897766949475200,597721267428855590414016
597721267428855590414016,151563228737368559197951080
151563228737368559197951080,21359671726535570720328595200
21359671726535570720328595200,12460413635269718600520991546560
0,117936
117936,15235584
15235584,480957750
480957750,7000680960
7000680960,62401903200
62401903200,396892514304
396892514304,1970002118448
1970002118448,8098474675200
8098474675200,28667438261280
28667438261280,89992244160000
89992244160000,255600978912006
255600978912006,668059021937664
668059021937664,1625261633704800
1625261633704800,3720392815426560
3720392815426560,8069159499751350
8069159499751350,16706287474845696
16706287474845696,33163299789079824
24,48
48,60
60,84
84,120
240,252
300,336
336,360
420,480
480,504
504,540
540,600
600,660
660,672
672,720
720,756
756,780
780,792
840,864
864,924
924,936
936,960
960,1008
1008,1020
1020,1080
1080,1140
1140,1176
1176,1200
1320,1344
1344,1380
1380,1440
1440,1500
1500,1512
1512,1560
1560,1584
1620,1680
1680,1728
1728,1740
1740,1848
1848,1860
1860,1872
1872,1920
30,126
126,510
510,2046
2046,7935
7935,32767
32767,196607
196607,524286
524286,2031615
2031615,8323071
8323071,50331647
50331647,134217723
134217723,535822335
535822335,2143289343
2143289343,8573157375
8573157375,66571993087
66571993087,103079215103
103079215103,549755813887
549755813887,2164663517183
2164663517183,8796093022207
8796093022207,35184372088831
35184372088831,140737488355327
140737488355327,558551906910207
558551906910207,2250700302057471
43,45
85,87
108,111
111,113
119,120
122,125
33,69
69,151
151,421
421,513
513,1341
1341,2391
2391,6563
6563,10209
10209,23061
23061,42069
42069,66225
66225,257503
257503,296323
296323,647089
647089,1398151
1398151,2099863
2099863,5058487
5058487,10610063
10610063,17380867
17380867,35443881
35443881,71112163
71112163,143998193
143998193,271915383
271915383,692072705
692072705,1085184831
1085184831,2281422937
2281422937,8587804415
8587804415,10583453237
10583453237,19576656067
30,62
62,115
115,217
217,467
467,1022
1022,1515
1515,3481
3481,7669
7669,13147
13147,23235
23235,50947
50947,129455
129455,258529
258529,347861
347861,849583
849583,1548233
1548233,4188889
4188889,6955513
6955513,13264529
13264529,32136021
32136021,63500391
63500391,126167093
126167093,250203119
250203119,513437625
513437625,819933439
819933439,2108238657
2108238657,4042815511
4042815511,8587869953
8587869953,13930220515
2046,12285
12285,32767
196607,913407
913407,3145725
3145725,14679999
14679999,58720255
58720255,251396095
251396095,1006108671
1006108671,4158652415
4158652415,16642998015
16642998015,66571993087
66571993087,270566162431
270566162431,549755813887
549755813887,4329324937215
4329324937215,16492674416639
16492674416639,69818988363775
69818988363775,140737488355327
140737488355327,1123632164110335
1123632164110335,4486007407771647
23,113
113,620
620,3864
3864,27425
27425,220387
220387,1986067
1986067,19867435
19867435,218559496
218559496,2622760320
2622760320,34096005553
34096005553,477344395553
477344395553,7160166765335
7160166765335,114562670423669
114562670423669,1947565402905260
1947565402905260,35056177267225032
35056177267225032,666067368116363777
666067368116363777,13321347362429609695
13321347362429609695,279748294611289717891
279748294611289717891,6154462481449075202335
7,55
55,355
355,2275
2275,17185
17185,154945
154945,1573705
1573705,17399305
17399305,208494055
208494055,2706158455
2706158455,37876273435
37876273435,568257965275
568257965275,9093172113025
9093172113025,154584490885825
154584490885825,2782472105638225
2782472105638225,52866640169167825
52866640169167825,1057333536041357575
1057333536041357575,22204029371144195575
22204029371144195575,488488769311296829075
488488769311296829075,11235240803157765469075
1,46
46,4
25,8
46,1
1,77
77,4
8,23
46,8
1,110
110,1
36,8
1,115
115,1
19,5
23,6
26,3
27,7
10,40
43,11
44,5
5,45
1,49
33,105
105,151
421,933
933,1705
1705,3767
3767,7535
7535,15727
15727,31497
31497,64265
64265,128751
128751,257503
257503,519647
519647,647089
647089,2078655
2078655,3972403
3972403,8353727
8353727,10610063
10610063,33512303
33512303,66969471
66969471,134082495
134082495,268164991
268164991,536600447
536600447,1073462239
1073462239,2146402047
2146402047,2281422937
8587804415,17178680799
62,117
117,217
467,979
979,1845
1845,3897
3897,7793
7793,15985
15985,31943
31943,64711
64711,129265
129265,258529
258529,520673
520673,849583
849583,2082753
2082753,4151813
4151813,8357825
8357825,13264529
13264529,33528945
33528945,66985857
66985857,134090689
134090689,268181377
268181377,536616833
536616833,1073496033
1073496033,2146467585
2146467585,4042815511
8587869953,17178943969
26,31
31,0
0,34
34,39
41,39
44,34
34,47
49,47
57,47
65,34
16,91
91,182
182,1752
1752,468
468,3507
3507,946
946,6201
6201,1664
1664,28980
28980,2670
20,56
88,100
112,114
138,174
174,176
176,186
186,196
208,220
224,246
258,260
260,272
272,282
282,304
304,308
308,318
318,340
340,350
350,352
352,354
354,364
364,366
366,368
380,392
392,402
402,416
416,426
426,438
438,448
448,460
460,464
464,474
474,476
476,490
490,498
498,500
500,532
532,534
534,544
544,550
42,14
0,85
85,0
0,147
147,0
0,30
30,0
170,85
85,441
441,147
147,120
120,30
30,5
0,341
341,0
0,1408
1408,0
0,627
627,0
0,55
55,0
682,341
341,4224
4224,1408
1408,2508
2508,627
627,275
275,55
55,6
21,37
37,126
126,264
264,1001
1001,2433
2433,10129
10129,27913
27913,126006
126006,386906
386906,1877593
1877593,6346119
6346119,32888637
32888637,121159373
121159373,666757418
666757418,2655174768
2655174768,15442626557
15442626557,66028903633
66028903633,404271491249
404271491249,1845579100993
1845579100993,11855277004330
11855277004330,57506847262162
57506847262162,386411610169757
386411610169757,1983312152411351
1983312152411351,13904155500245141
21,126
126,1001
1001,10129
10129,126006
126006,1877593
1877593,32888637
32888637,666757418
666757418,15442626557
15442626557,404271491249
404271491249,11855277004330
11855277004330,386411610169757
386411610169757,13904155500245141
13904155500245141,549062380938559062
549062380938559062,23670411643929747681
23670411643929747681,1108835228310948875297
1108835228310948875297,56206315123997801696158
56206315123997801696158,3071280303942573508668753
3071280303942573508668753,180294553591510412499169117
17,1575
1575,363246
363246,154382680
154382680,104049305139
104049305139,101707429423586
101707429423586,135888860833475576
135888860833475576,237844016039201137308
237844016039201137308,528153729820573548263540
528153729820573548263540,1451019795226044583939161675
1451019795226044583939161675,4833040079652570412931114352522
4833040079652570412931114352522,19192370042391531000441950190742764
19192370042391531000441950190742764,89595675606598689931615051679687288042
10,38
196,1192
1192,8324
8324,66460
66460,598168
598168,5982896
5982896,65812792
65812792,789741064
789741064,10266610160
10266610160,143732680288
143732680288,2155990673776
2155990673776,34495849179152
34495849179152,586429426933024
586429426933024,10555729702903360
10555729702903360,200558864537298848
200558864537298848,4011177290584042336
4011177290584042336,84234723098460254272
84234723098460254272,1853163908165721586304
1853163908165721586304,42622769887894894442560
55,249
249,667
667,1393
1393,2511
2511,4105
4105,6259
6259,9057
9057,12583
12583,16921
16921,22155
22155,28369
28369,35647
35647,44073
44073,53731
53731,64705
64705,77079
77079,90937
90937,106363
106363,123441
123441,142255
142255,162889
162889,185427
185427,209953
209953,236551
236551,265305
265305,296299
296299,329617
329617,365343
365343,403561
403561,444355
444355,487809
487809,534007
534007,583033
583033,634971
634971,689905
10,90
90,240
240,168
168,1
15,220
220,1100
1100,1980
1980,1056
1056,1
21,455
455,3640
3640,12012
12012,16016
16016,6864
6864,1
28,840
840,9800
9800,50960
50960,122304
122304,128128
128128,45760
45760,1
36,1428
1428,22848
22848,171360
171360,639744
639744,1188096
1188096,1018368
1018368,311168
311168,1
1,45
45,2280
2280,47880
47880,488376
488376,2604672
2604672,7441920
7441920,11162880
11162880,8062080
8062080,2149888
32,274
274,1574
1574,6856
6856,61618
61618,334358
334358,2654388
2654388,15055592
15055592,114358536
114358536,732505262
732505262,5383308430
5383308430,36017638220
36017638220,262291328996
262291328996,1832624867022
1832624867022,13327293899442
13327293899442,95234646907040
95234646907040,696070597359534
696070597359534,5063050890337060
5063050890337060,37253184779069542
37253184779069542,274174108861808900
28,166
166,1244
1244,7556
7556,50838
50838,330392
330392,2217834
2217834,14959408
14959408,102346420
102346420,707121818
707121818,4934693936
4934693936,34738105738
34738105738,246529508304
246529508304,1762353205164
1762353205164,12683158904472
12683158904472,91836400707618
91836400707618,668719858612542
668719858612542,4894628181505660
4894628181505660,35997340001521430
35997340001521430,265914520027198698
0,1000
1000,11898
11898,168070
168070,2460375
2460375,36489413
36489413,563360716
563360716,9050928704
9050928704,149717394015
149717394015,2544415270794
2544415270794,44256681798848
44256681798848,785359541529936
785359541529936,14186723693086768
14186723693086768,260322239654940744
260322239654940744,4844275080073344096
4844275080073344096,91287542044806539824
91287542044806539824,1739903773941034279488
3,341
341,61542
61542,33400129
33400129,68710061547
68710061547,562949075198782
562949075198782,18446743951501847993
18446743951501847993,2417851639204367601490405
2417851639204367601490405,1267650600228222094046403695088
1267650600228222094046403695088,2658455991569831742754092574227586095
2658455991569831742754092574227586095,22300745198530623141533921269089137735656179
22300745198530623141533921269089137735656179,748288838313422294120286632874674212196818335930400
73,78
113,114
137,138
139,142
149,150
150,151
163,165
166,167
167,170
170,173
181,182
32,0
3,6469693230
6469693230,2312
2312,7420738134812
7420738134812,7
10,216
216,200560490136
200560490136,12
12,13082761331670038
13082761331670038,14
14,222
222,43
43,304250263527222
304250263527222,510524
510524,614889782588491424
614889782588491424,20
20,2328
2328,30048
30048,78
78,231
231,32589158477190044750
32589158477190044750,0
7,7420738134810
7420738134810,30032
30032,218
218,4
4,32589158477190044730
32589158477190044730,7858321551080267055879090
7858321551080267055879090,512820
7,2310
2310,0
0,212
212,7
0,6469693230
6469693230,0
10,31
31,510510
510510,4
32,4
4,30032
30032,0
0,7420738134810
7420738134810,0
6,2312
2312,12
31,10
8,33
33,0
4,9699692
9699692,211
211,6469693230
0,9699692
9699692,0
212,30032
30032,8
5,1922760350154212639070
1922760350154212639070,0
7,2311
2311,32589158477190044730
3,61
61,1
13,59
59,1
3,71
71,1
41,5
98,100
100,104
126,128
130,132
140,142
154,162
162,165
165,168
168,170
176,180
180,182
182,184
184,192
192,195
202,204
214,216
91,92
25,7
37,25
11,69
69,19
19,41
13,35
7,67
67,97
97,7
131,73
73,25
25,19
19,137
137,21
37,73
73,41
41,69
69,49
49,11
11,133
133,97
