Source,Target
1153,1227
1227,1233
1233,1243
4,29
29,355
355,6942
6942,209527
209527,9535241
9535241,642779354
642779354,63260289423
63260289423,8977053873043
8977053873043,1816846038736192
1816846038736192,519355571065774021
519355571065774021,207881393656668953041
207881393656668953041,115617051977054267807460
115617051977054267807460,88736269118586244492485121
88736269118586244492485121,93411113411710039565210494095
93411113411710039565210494095,134137950093337880672321868725846
134137950093337880672321868725846,261492535743634374805066126901117203
32,56
56,102
102,186
186,341
341,630
630,1170
1170,2184
2184,4096
4096,7710
7710,14563
14563,27594
27594,52428
52428,99864
99864,190650
190650,364722
364722,699050
699050,1342177
1342177,2581110
2581110,4971026
4971026,9586980
9586980,18512790
18512790,35791394
35791394,69273666
69273666,134217728
134217728,260301048
260301048,505290270
505290270,981706810
981706810,1908874353
38,125
125,449
449,1742
1742,7269
7269,32433
32433,153850
153850,772397
772397,4088773
4088773,22746858
22746858,132601933
132601933,807880821
807880821,5132235182
5132235182,33925263901
33925263901,232905588441
232905588441,1657807491222
1657807491222,12215424018837
12215424018837,93042845392105
93042845392105,731622663432978
731622663432978,5931915237693517
5931915237693517,49535826242154973
16,26
26,44
44,76
76,132
132,234
234,420
420,761
761,1391
1391,2561
2561,4745
4745,8841
8841,16551
16551,31114
31114,58708
58708,111136
111136,211000
211000,401650
401650,766372
766372,1465422
1465422,2807599
2807599,5388709
5388709,10359735
10359735,19946715
19946715,38459505
38459505,74250899
74250899,143524565
143524565,277742293
277742293,538043341
538043341,1043333611
1043333611,2025040421
34,50
50,82
82,146
146,274
274,529
529,785
785,1297
1297,2321
2321,4369
4369,8465
8465,16657
16657,33041
33041,65809
65809,131344
131344,196880
196880,327952
327952,590096
590096,1114384
1114384,2162960
2162960,4260112
4260112,8454416
8454416,16843024
16843024,33620240
33620240,67174672
67174672,134283536
134283536,268501264
268501264,536936720
536936720,1073807632
1073807632,2147549456
2147549456,4295033104
144,264
264,484
484,888
888,1632
1632,3000
3000,5516
5516,10144
10144,18656
18656,34312
34312,63108
63108,116072
116072,213488
213488,392664
392664,722220
722220,1328368
1328368,2443248
2443248,4493832
4493832,8265444
8265444,15202520
15202520,27961792
27961792,51429752
51429752,94594060
94594060,173985600
173985600,320009408
120,265
265,579
579,1265
1265,2783
2783,6208
6208,13909
13909,31337
31337,70985
70985,161545
161545,369024
369024,845825
845825,1944295
1944295,4480285
4480285,10345391
10345391,23930320
23930320,55435605
55435605,128577253
128577253,298529333
298529333,693718721
693718721,1613210120
1613210120,3753680073
3753680073,8738534315
8738534315,20351593033
20351593033,47413960239
47413960239,110493496000
720,1854
1854,4738
4738,12072
12072,30818
30818,79118
79118,204448
204448,528950
528950,1370674
1370674,3557408
3557408,9244418
9244418,24043990
24043990,62573616
62573616,162925614
162925614,424377730
424377730,1105703640
1105703640,2881483458
2881483458,7510389278
7510389278,19577689120
19577689120,51038756326
51038756326,133066443346
133066443346,346944079632
346944079632,904622495746
904622495746,2358783572710
2358783572710,6150613767440
6150613767440,16038217209886
-5,36
36,-329
-329,3655
3655,-47844
-47844,721315
721315,-12310199
-12310199,234615096
234615096,-4939227215
-4939227215,113836841041
113836841041,-2850860253240
-2850860253240,77087063678521
77087063678521,-2238375706930349
-2238375706930349,69466733978519340
69466733978519340,-2294640596998068569
-2294640596998068569,80381887628910919255
80381887628910919255,-2976424482866702081004
-2976424482866702081004,116160936719430292078411
14,182
182,3614
3614,99302
99302,3554894
3554894,159175382
159175382,8654995454
8654995454,558786468422
558786468422,42086200603694
42086200603694,3645412584724022
3645412584724022,358877175474325214
358877175474325214,39758874175808713382
39758874175808713382,4915216680878167372814
4915216680878167372814,673139563824188490513302
673139563824188490513302,101475126400695241802946494
101475126400695241802946494,16744618803625299734467026182
10,76
76,8416
8416,268496896
268496896,576460756464173056
576460756464173056,5316911983139663509773741938679218176
5316911983139663509773741938679218176,904625697166532776746648320380374280441295666129685538275829368373028847616
36,1072
1072,2100736
2100736,17592201773056
17592201773056,2475880078571033228681936896
2475880078571033228681936896,98079714615416886934934209815610010226578261138395365376
26,352
352,1936
1936,38528
38528,297296
297296,7869952
7869952,78098176
78098176,2583554048
2583554048,31336418816
31336418816,1243925143552
1243925143552,17831101321216
17831101321216,825787662368768
825787662368768,13658417358350336
13658417358350336,722906928498737152
722906928498737152,13551022195053101056
16,160
160,13056
13056,183305216
183305216,153746461690757120
153746461690757120,472614400151965797795362900461748224
472614400151965797795362900461748224,22974620880419880070513913016918297106276186594558904213019777370224066560
64,2304
2304,2928640
2928640,11745443774464
11745443774464,660235081293571848291745792
660235081293571848291745792,8718196854704187882046649324045198931057057476097605632
15,47
47,1185
1185,6241
6241,230895
230895,1704527
1704527,83860545
83860545,796079041
796079041,48942778575
48942778575,567864586607
567864586607,41893214676705
41893214676705,574448847467041
574448847467041,49441928730798255
49441928730798255,782259922208550287
782259922208550287,76946148390480577665
76946148390480577665,1379749466246228538241
55,1996
1996,11756666
11756666,4805323147589984
4805323147589984,7384600028168436080716029918923776
7384600028168436080716029918923776,179489225628280313255222684940441967551973345417569571214806075240914944
36,666
666,384112
384112,735192450952
735192450952,20632358601785638477436416
20632358601785638477436416,136221825854760195018034839832322234167109566010687488
2,40
40,1952
1952,177280
177280,25866752
25866752,5535262720
5535262720,1633165156352
1633165156352,635421069967360
635421069967360,315212388819402752
315212388819402752,194181169538675507200
194181169538675507200,145435130631317935357952
145435130631317935357952,130145345400688287667978240
130145345400688287667978240,137139396592145493713802493952
80,1056
1056,320416
320416,1858620869536
1858620869536,16880173675357998942609488800
16880173675357998942609488800,706695723125809149019144715477884710572926078237246360174451424
64,960
960,135040
135040,14333211520
14333211520,7923543700147758911104
7923543700147758911104,311384101966962110823277061581833720077525851776
35,271
271,29821
29821,58561146596
58561146596,263752834000960467258171320
263752834000960467258171320,5521060336920386371390128802363265964201729623531400218908632
36,330
330,22060
22060,920737780
920737780,247617673784972437216
247617673784972437216,4865376593267541575898325655326600134256578720
11,40
40,361
361,1952
1952,24611
24611,177280
177280,2873041
2873041,25866752
25866752,512343611
512343611,5535262720
5535262720,129570724921
129570724921,1633165156352
1633165156352,44110959165011
44110959165011,635421069967360
635421069967360,19450718635716001
19450718635716001,315212388819402752
315212388819402752,10784052561125704811
13,237
237,356026
356026,2932175712336
2932175712336,412646680050205587085305856
412646680050205587085305856,16346619102569481158480824333166611354489546429742186496
8,57
57,256
256,2763
2763,17408
17408,250737
250737,2031616
2031616,36581523
36581523,362283008
362283008,7828053417
7828053417,91620376576
91620376576,2309644635483
2309644635483,31191159799808
31191159799808,898621108880097
898621108880097,13753735117275136
13753735117275136,445777636063460643
445777636063460643,7625476699018231808
10,88
88,6616
6616,91666432
91666432,76873231310808704
76873231310808704,236307200075982899871259747594698752
236307200075982899871259747594698752,11487310440209940035256956508459148560969989043872580978940882909553754112
11487310440209940035256956508459148560969989043872580978940882909553754112,166267459448692920381622333807116147427859895760062485070882091322892520958706179582178218311954136674872641052328937320550635171107567787263574147072
20,484
484,497760
497760,1957701217328
1957701217328,110039180295740617586514688
110039180295740617586514688,1453032809117364647244136820047121806179196309892169728
40,256
256,1952
1952,17408
17408,177280
177280,2031616
2031616,25866752
25866752,362283008
362283008,5535262720
5535262720,91620376576
91620376576,1633165156352
1633165156352,31191159799808
31191159799808,635421069967360
635421069967360,13753735117275136
13753735117275136,315212388819402752
315212388819402752,7625476699018231808
34,1056
1056,5884954
5884954,2402661748356256
2402661748356256,3692300014084218317379484106943488
3692300014084218317379484106943488,89744612814140156627611342470220985493433638691231381252948710213328896
13,158
158,66336
66336,122544034314
122544034314,3438726436264160394888822
3438726436264160394888822,22703637642460032506699838997723739937009913804573344
80,512
512,3904
3904,34816
34816,354560
354560,4063232
4063232,51733504
51733504,724566016
724566016,11070525440
11070525440,183240753152
183240753152,3266330312704
3266330312704,62382319599616
62382319599616,1270842139934720
1270842139934720,27507470234550272
27507470234550272,630424777638805504
630424777638805504,15250953398036463616
15250953398036463616,388362339077351014400
388362339077351014400,10384044045105304174592
46,556
556,160948
160948,929312039044
929312039044,8440086837679170219118159556
8440086837679170219118159556,353347861562904574509572357738975845669311200577543225891351084
20,220
220,23932
23932,2390065448
2390065448,1320590620757744871288
1320590620757744871288,51897350327827018479313921072100496772300552736
9,35
35,177
177,1123
1123,8569
8569,76355
76355,777697
777697,8911683
8911683,113466729
113466729,1589173475
1589173475,24280777617
24280777617,401898209443
401898209443,7163977596889
7163977596889,136821894075395
136821894075395,2787312733887937
2787312733887937,60331585563062403
60331585563062403,1382698089425999049
1382698089425999049,33449611833477598115
33449611833477598115,851787370834257516657
851787370834257516657,22775116649420163278563
22,153
153,15209
15209,29281010032
29281010032,131876417000509741750888020
131876417000509741750888020,2760530168460193185695064401186144339478505237725915631330140
13,87
87,4148
4148,153668757
153668757,41269612629126375351
41269612629126375351,810896098877923596128062174904361421866219158
27,34
55,63
63,100
100,119
119,167
167,209
209,296
296,347
347,489
489,582
582,775
775,945
945,1254
1254,1481
1481,1951
1951,2334
2334,2980
2980,3580
3580,4564
4564,5386
5386,6841
6841,8118
8118,10085
10085,12012
12012,14862
14862,17526
17526,21636
21636,25524
25524,31082
31082,36694
36694,44582
44582,52255
52255,63260
63260,74170
74170,88931
88931,104302
4,28
28,2272
2272,67170304
67170304,144115192236605440
144115192236605440,1329227995784915891062320757838184448
1329227995784915891062320757838184448,226156424291633194186662080095093570363541849729447858357132587076662853632
8,176
176,265728
265728,2199038984192
2199038984192,309485009821617747608469504
309485009821617747608469504,12259964326927110866866776295192695943928870296113643520
31,90
90,285
285,938
938,3285
3285,11983
11983,45390
45390,177803
177803,718390
718390,2986407
2986407,12749364
12749364,55802982
55802982,250068732
250068732,1145923828
1145923828,5363795830
5363795830,25620207380
25620207380,124767647097
124767647097,618983876918
618983876918,3126035142910
3126035142910,16060182735947
16060182735947,83883575376862
83883575376862,445164927249466
445164927249466,2399098651337048
40,3264
3264,45826304
45826304,38436615422689280
38436615422689280,118153600037991449448840725115437056
118153600037991449448840725115437056,5743655220104970017628478254229574276569046648639726053254944342556016640
8,288
288,366080
366080,1468180471808
1468180471808,82529385161696481036468224
82529385161696481036468224,1089774606838023485255831165505649866382132184512200704
12,66
66,433
433,3442
3442,30404
30404,294951
294951,3093770
3093770,34846185
34846185,419020738
419020738,5355289843
5355289843,72466668921
72466668921,1034818990771
1034818990771,15548633703424
15548633703424,245182764121059
245182764121059,4047990858838185
4047990858838185,69826392559499108
69826392559499108,1256005988628521464
1256005988628521464,23517396850332614602
23517396850332614602,457623646061902648705
19,556
556,2945786
2945786,1201330980739424
1201330980739424,1846150007042109336331740689419264
1846150007042109336331740689419264,44872306407070078313805671235110493948692333391216774983943586135973888
8,106
106,49008
49008,91901007752
91901007752,2579044825238020792325632
2579044825238020792325632,17027728231845024377254356563216673341241082335920128
17027728231845024377254356563216673341241082335920128,7634627316699699128123263912340182782717075954250211317249456247129155629314608610294934410743206996562935808
64,425
425,2751
2751,17640
17640,112848
112848,722601
722601,4638205
4638205,29860259
29860259,192831288
192831288,1248973544
1248973544,8112024844
8112024844,52820112480
52820112480,344712308064
344712308064,2254247833257
2254247833257,14768735480505
14768735480505,96917273443305
96917273443305,636948624057900
636948624057900,4191706659276675
4191706659276675,27618897144488595
27618897144488595,182181063882796680
4,20
20,264
264,80104
80104,464655217384
464655217384,4220043418839499735652372200
4220043418839499735652372200,176673930781452287254786178869471177643231519559311590043612856
8,120
120,16880
16880,1791651440
1791651440,990442962518469863888
990442962518469863888,38923012745870263852909632697729215009690731472
46,343
343,3248
3248,42331
42331,646029
646029,12283531
12283531,300369796
300369796,8028643010
8028643010,259488750744
259488750744,9414916809095
9414916809095,362597750396740
362597750396740,15397728527812858
15397728527812858,742238179058722891
742238179058722891,40068968501510691894
40068968501510691894,2251262473052300960826
2251262473052300960826,139566579945945392719413
11,79
79,7621
7621,14640634220
14640634220,65938208500258353412694720
65938208500258353412694720,1380265084230096592847532200594565116571730065652126434152304
50,2908
2908,115125476
115125476,30952209248265753648
30952209248265753648,608172074158442696987382009681097839529937904
89,100
128,129
18,1200
1200,33601536
33601536,72057597192044544
72057597192044544,664613997892457950142846397346480128
664613997892457950142846397346480128,113078212145816597093331040047546785266841516594958545044409945396273479680
51,46218
46218,366543984720
366543984720,51580835042395388382652416
51580835042395388382652416,2043327387821185145142410066588796212566159639921557504
64,28
28,56
56,12
96,92
92,84
84,68
68,36
72,44
44,88
88,76
76,52
52,4
24,1676
1676,22920064
22920064,19218307944059712
19218307944059712,59076800018995725211209511239630848
59076800018995725211209511239630848,2871827610052485008814239127114787142200471197616427462842969283498868736
4,74
74,63440
63440,244728561176
244728561176,13754897546985740953546112
13754897546985740953546112,181629101139670580935062344094172140654053010592464896
31,293
293,3326
3326,44189
44189,673471
673471,11588884
11588884,222304897
222304897,4704612119
13,308
308,1476218
1476218,600665577652576
600665577652576,923075003521054806676605033098240
923075003521054806676605033098240,22436153203535039156902835617555247833069649686831685624592283895635968
4,34
34,8900
8900,15320103918
15320103918,429840804866758538021686
429840804866758538021686,2837954705307504063799234409931200916180905873402528
35,39
45,49
65,69
95,99
105,109
112,121
123,125
135,139
139,141
8,49
49,3963
3963,7320535610
7320535610,32969104250143930769244222
32969104250143930769244222,690132542115048296423766100299538236974685246850905568050026
19,632
632,19245637
19245637,5158701627878530987
5158701627878530987,101362012359740449534162019620212891642247346
91,259
259,451
451,481
481,703
703,1729
1729,2821
2821,2981
2981,3367
3367,4141
4141,4187
4187,5461
5461,6533
6533,6541
6541,6601
6601,7471
7471,7777
7777,8149
8149,8401
8401,8911
8911,10001
10001,11111
11111,12403
12403,13981
13981,14701
14701,14911
14911,15211
15211,15841
15841,19201
19201,21931
21931,22321
22321,24013
24013,24661
24661,27613
27613,29341
29341,34133
1,100
134,135
13,31
31,112
112,224
224,1003
1003,2011
2011,4022
4022,13044
13044,31143
31143,112341
112341,230232
230232,1011014
1011014,2022033
2022033,4044121
4044121,13143242
13143242,31342034
31342034,113234123
113234123,232023301
232023301,1014102102
1014102102,2033204204
2033204204,4121413413
4121413413,13243332331
13243332331,32042220212
32042220212,114134440424
114134440424,233324431403
233324431403,1022204413311
59,400
400,401
401,402
402,403
403,404
404,405
405,406
406,407
407,408
408,409
409,410
410,411
411,412
412,413
413,414
414,415
415,416
416,417
417,418
418,419
419,420
420,421
421,422
422,423
423,424
424,425
425,426
426,427
427,428
428,429
429,430
430,431
431,432
4,21
21,1531
1531,44782251
44782251,96076794891512491
96076794891512491,886151997189943927518995693301312171
886151997189943927518995693301312171,150770949527755462791108053396729046910357127815416821444325531778055580331
27,14056
14056,104751025086
104751025086,14737381492157353997140846
14737381492157353997140846,583807825091767184801127161305581049499763751729421166
17,60
79,600
600,601
601,602
602,603
603,604
604,605
605,606
606,607
607,608
608,609
609,610
610,611
611,612
612,613
613,614
614,615
615,616
616,617
617,618
618,619
619,620
35,2266
2266,30564722
30564722,25624410747226866
25624410747226866,78769066691994300606138801216143967
78769066691994300606138801216143967,3829103480069980011752318836153049525544593512352968628868212239132475999
5,46
46,19930
19930,69945183326
69945183326,3929970742021874526325166
3929970742021874526325166,51894028897048737452225300581594776441516899880213358
89,800
800,801
801,802
802,803
803,804
804,805
805,806
806,807
807,808
808,809
809,810
810,811
811,812
812,813
813,814
814,815
815,816
816,817
817,818
818,819
819,820
820,821
821,822
822,823
823,824
824,825
825,826
826,827
827,828
828,829
16,392
392,1966074
1966074,800887365826790
800887365826790,1230766671361406290474145896188319
1230766671361406290474145896188319,29914870938046718875870447490073662976109190218710989290080175747776895
21,2914
2914,4379140552
4379140552,122811659002267408721700
122811659002267408721700,810844201516429733173715469705141125645071310611982
10,0
0,13
15,0
13,0
2,25
25,1
1,42
28,170
170,1
1,217
217,10
37,1
20,206
206,54155
54155,309771751363
309771751363,2813362279226503905263636259
2813362279226503905263636259,117782620520968191503190785913014275478335890027037842956986579
5,27
27,1204
1204,85617952
85617952,47163951612740818544
47163951612740818544,1853476797422393518997156640106964554652232210
1853476797422393518997156640106964554652232210,1431405317608062035603436602561550164804819376613495652537557566563513965206452741153347013992258358
15,30
30,39
39,61
61,72
72,99
99,146
146,162
162,219
219,263
263,283
283,329
329,409
409,487
487,519
519,609
609,675
705,811
811,886
886,1000
1000,1163
1163,1252
1252,1294
1294,1381
1381,1423
1423,1523
1523,1877
1877,1976
1976,2141
2141,2190
2190,2489
2489,2547
2547,2729
2729,2915
2915,3043
3043,3241
3241,3436
3436,3512
3512,3868
3868,3945
3945,4089
4089,4164
4164,4627
4627,5106
11,64
64,5276
5276,9760628902
9760628902,43958805666856252758341426
43958805666856252758341426,920176722820064395231688133731722351411281463557094398071921
15,276
276,5534533
5534533,1473914807822315239
1473914807822315239,28960574959925842749932484608400325311784104
28960574959925842749932484608400325311784104,11182854043812984653151849586832952714557996202582672732591909323787317314909793862964567968430394
15,69
69,468
468,4636
4636,57453
57453,896062
896062,18463713
18463713,425177757
425177757,11997649372
11997649372,385088898632
385088898632,13280323588034
13280323588034,509456736126003
9,443
443,11211435
11211435,24019199779842731
24019199779842731,221537999297485986455406144733751979
221537999297485986455406144733751979,37692737381938865697777013349182261812327566685142592258699083037385861803
10,2104
2104,13098898366
13098898366,1842172695541070949024622
1842172695541070949024622,72975978136470898183217648961745628914523492408810350
21,25
35,46
46,53
67,80
80,93
98,117
117,128
131,146
146,160
160,174
174,195
195,210
210,217
217,227
227,233
233,244
244,286
286,298
298,325
325,331
331,376
376,386
386,406
406,423
423,444
444,467
467,492
492,505
505,554
554,561
561,581
581,589
589,641
641,700
700,723
723,732
732,748
748,780
780,789
789,835
835,868
868,895
895,938
938,945
945,975
11,590
590,7644658
7644658,6406102803167154
6406102803167154,19692266672998575394929289976513119
19692266672998575394929289976513119,957275870017495002938079709038262383344122314736541166025242955633607263
12,2828
2828,8747130342
8747130342,491246345257275414284942
491246345257275414284942,6486753612131092188914472969769826152814897906580334
100,980
980,10584
10584,121968
121968,1472328
1472328,18404100
18404100,236390440
236390440,3103161776
3103161776,41469525552
41469525552,562496897872
562496897872,7726605740000
7726605740000,107289439704000
107289439704000,1503840313184400
1503840313184400,21252802073091300
21252802073091300,302539888334593800
302539888334593800,4334635827016110000
4334635827016110000,62464383654579522000
62464383654579522000,904841214653480504400
7,124
124,494298
494298,200221917406630
200221917406630,307691667840351694566029898844575
307691667840351694566029898844575,7478717734511679718967611872518416516838871889762225738677912465064319
8,502
502,547849868
547849868,15351457458188948591044
15351457458188948591044,101355525189553716762153010939347719113626111895054
101355525189553716762153010939347719113626111895054,45444210218450590048352761382977278474163061892945988503535816179384800906003492121663432508203634748567436
20,175
175,1764
1764,19404
19404,226512
226512,2760615
2760615,34763300
34763300,449141836
449141836,5924217936
5924217936,79483257308
79483257308,1081724803600
1081724803600,14901311070000
14901311070000,207426250094400
207426250094400,2913690606794775
2913690606794775,41255439318353700
41255439318353700,588272005095043500
7,60
60,13733
13733,77443340533
77443340533,703340569806668663530742581
703340569806668663530742581,29445655130242047875797696478261941465296049517922025033117465
8,214
214,10740500
10740500,5895494078673763322
5895494078673763322,231684599677799190148636584446502265460151192
60,700
700,8820
8820,116424
116424,1585584
1585584,22084920
22084920,312869700
312869700,4491418360
4491418360,65166397296
65166397296,953799087696
953799087696,14062422446800
14062422446800,208618354980000
208618354980000,3111393751416000
3111393751416000,46619049708716400
46619049708716400,701342468412012900
24,1430
1430,2440325272
2440325272,10989701416724479725189828
10989701416724479725189828,230044180705016098807922033434683198117461325308508929710583
6,70
70,700229
700229,184239362390740969
184239362390740969,3620071869990730348276861702715495626355546
3620071869990730348276861702715495626355546,1397856755476623081643981198354119089406016417825924278115794483751825503676804770385912700712220
12,420
420,18480
18480,900900
900900,46558512
46558512,2498640144
2498640144,137680171200
137680171200,7735904619300
7735904619300,441233078286000
441233078286000,25467973278667920
25467973278667920,1484298740174927040
1484298740174927040,87202550985276963600
87202550985276963600,5157850293780050462400
5157850293780050462400,306839461354466267304000
306839461354466267304000,18344908596179023234548480
76,312
312,1384
1384,6512
6512,32400
32400,168992
168992,921184
921184,5222208
5222208,30710464
30710464,186753920
186753920,1171979904
1171979904,7573069568
7573069568,50305536256
50305536256,342949298688
342949298688,2396286830080
2396286830080,17138748412928
17138748412928,125336396368896
125336396368896,936222729254912
936222729254912,7136574106003456
7136574106003456,55466948299223040
55466948299223040,439216305474605056
439216305474605056,3540846129311916032
9,70
70,571
571,4820
4820,44676
44676,450824
450824,4980274
4980274,59834748
59834748,778230060
778230060,10896609768
10896609768,163456629604
163456629604,2615335902176
2615335902176,44460874280032
44460874280032,800296440705472
800296440705472,15205636325496568
15205636325496568,304112744618157872
304112744618157872,6386367741011250672
10,28
28,106
106,344
344,1272
1272,4592
4592,17692
17692,69384
69384,283560
283560,1191984
1191984,5171512
5171512,23087168
23087168,105883456
105883456,498572416
498572416,2404766224
2404766224,11878871456
11878871456,59975885856
59975885856,309439708352
309439708352,1628919330208
1628919330208,8746079933568
8746079933568,47840206525056
7,74
74,882
882,11144
11144,159652
159652,2571960
2571960,46406392
46406392,928734944
928734944,20436096048
20436096048,490489794464
490489794464,12752891909920
12752891909920,357081983435904
357081983435904,10712466529388608
10712466529388608,342798976818878336
342798976818878336,11655165558112403328
11655165558112403328,419585962575107694080
10,38
38,156
156,692
692,3256
3256,16200
16200,84496
84496,460592
460592,2611104
2611104,15355232
15355232,93376960
93376960,585989952
585989952,3786534784
3786534784,25152768128
25152768128,171474649344
171474649344,1198143415040
1198143415040,8569374206464
8569374206464,62668198184448
62668198184448,468111364627456
468111364627456,3568287053001728
23,115
115,694
694,5282
5282,46066
46066,456454
456454,4999004
4999004,59916028
59916028,778525516
778525516,10897964660
10897964660,163461964024
163461964024,2615361578344
2615361578344,44460982752488
44460982752488,800296985768776
800296985768776,15205638776753680
15205638776753680,304112757426239984
304112757426239984,6386367801916347184
83,592
592,4821
4821,43979
43979,444613
444613,4934720
4934720,59661255
59661255,780531033
780531033,10987095719
10987095719,165586966816
165586966816,2660378564777
2660378564777,45392022568023
45392022568023,819716784789193
819716784789193,15620010933562688
15620010933562688,313219935456042955
313219935456042955,6593238655510464741
6593238655510464741,145364470356686267259
145364470356686267259,3349976056859294611696
11,47
47,923
923,409619
409619,83763206255
83763206255,3508125906290858798171
3508125906290858798171,6153473687096578758448522809275077520433167
6153473687096578758448522809275077520433167,18932619208894981833333582059033329370801266249535902023330546944758507753065602135843
20,210
210,2520
2520,34650
34650,540540
540540,9459450
9459450,183783600
183783600,3928374450
3928374450,91662070500
91662070500,2319050383650
2319050383650,63246828645000
63246828645000,1849969737866250
1849969737866250,57775977967207500
57775977967207500,1918987839625106250
1918987839625106250,67548371954803740000
67548371954803740000,2511955082069264081250
6,130
130,2380
2380,44100
44100,866250
866250,18288270
18288270,416215800
416215800,10199989800
10199989800,268438920750
268438920750,7562120816250
7562120816250,227266937597700
227266937597700,7262844156067500
7262844156067500,246045975136211250
246045975136211250,8810836639999143750
8810836639999143750,332624558868351750000
332624558868351750000,13205706717164131170000
14,47
47,164
164,565
565,1982
1982,6977
6977,24850
24850,89082
89082,321855
321855,1169853
1169853,4276923
4276923,15713799
15713799,57998270
57998270,214934984
214934984,799473752
799473752,2983682702
2983682702,11169374372
11169374372,41929478873
41929478873,157807392886
157807392886,595340271682
595340271682,2250901007539
2250901007539,8527699269192
8527699269192,32369066434276
12,720
720,100800
100800,25401600
25401600,10059033600
10059033600,5753767219200
5753767219200,4487938430976000
4487938430976000,4577697199595520000
4577697199595520000,5914384781877411840000
5914384781877411840000,9439358111876349296640000
9439358111876349296640000,18236839872145106841108480000
18236839872145106841108480000,41944731705933745734549504000000
35,140
140,420
420,1050
1050,2310
2310,4620
4620,8580
8580,15015
15015,25025
25025,40040
40040,61880
61880,92820
92820,135660
135660,193800
193800,271320
271320,373065
373065,504735
504735,672980
672980,885500
885500,1151150
1151150,1480050
1480050,1883700
1883700,2375100
2375100,2968875
2968875,3681405
3681405,4530960
4530960,5537840
5537840,6724520
6724520,8115800
8115800,9738960
9738960,11623920
11623920,13803405
60,420
420,2520
2520,13860
13860,72072
72072,360360
360360,1750320
1750320,8314020
8314020,38798760
38798760,178474296
178474296,811246800
811246800,3650610600
3650610600,16287339600
16287339600,72129646800
72129646800,317370445920
317370445920,1388495700900
1388495700900,6044040109800
6044040109800,26190840475800
26190840475800,113034153632400
113034153632400,486046860619320
486046860619320,2083057974082800
2083057974082800,8900338616535600
40,132
424,1430
4848,16796
16796,58744
58744,208012
742768,2674440
9694416,35357670
35357670,129643360
129643360,477638700
1767258328,6564120420
6564120420,24466250224
24466250224,91482563640
91482563640,343059554864
343059554864,1289904147324
1289904147324,4861946193440
4861946193440,18367353072152
38,143
143,490
490,1768
1768,6268
6268,22610
22610,81620
81620,297160
297160,1086172
1086172,3991995
3991995,14731290
14731290,54587280
54587280,202992808
202992808,757398510
757398510,2834493948
2834493948,10637507400
10637507400,40023577524
40023577524,150946230006
150946230006,570534370692
570534370692,2160865067312
2160865067312,8199710635816
35,85
85,175
175,322
322,546
546,870
870,1320
1320,1925
1925,2717
2717,3731
3731,5005
5005,6580
6580,8500
8500,10812
10812,13566
13566,16815
16815,20615
20615,25025
25025,30107
30107,35926
35926,42550
42550,50050
50050,58500
58500,67977
67977,78561
78561,90335
90335,103385
103385,117800
117800,133672
133672,151096
151096,170170
170170,190995
190995,213675
213675,238317
238317,265031
24,274
274,1624
1624,6769
6769,22449
22449,63273
63273,157773
157773,357423
357423,749463
749463,1474473
1474473,2749747
2749747,4899622
4899622,8394022
8394022,13896582
13896582,22323822
22323822,34916946
34916946,53327946
53327946,79721796
79721796,116896626
116896626,168423871
168423871,238810495
238810495,333685495
333685495,460012995
460012995,626334345
626334345,843041745
843041745,1122686019
1122686019,1480321269
1480321269,1933889244
15,7
24,10
10,23
23,11
11,73
73,12
12,3000
3000,13
13,11000
11000,14
14,15000
15000,15
15,101
101,16
16,104
104,17
17,103
103,18
18,111
111,19
19,115
115,20
20,113
113,21
21,117
117,22
22,124
124,23
23,123
123,24
24,173
173,25
25,323
323,26
26,373
373,27
27,1104
1104,28
28,1103
1103,29
29,1111
1111,30
20,105
105,504
504,2310
2310,10296
10296,45045
45045,194480
194480,831402
831402,3527160
3527160,14872858
14872858,62403600
62403600,260757900
260757900,1085822640
1085822640,4508102925
4508102925,18668849760
18668849760,77138650050
77138650050,318107374200
318107374200,1309542023790
1309542023790,5382578744400
5382578744400,22093039119060
22093039119060,90567738003600
90567738003600,370847442355650
370847442355650,1516927277253024
30,62
62,126
126,254
254,510
510,1022
1022,2046
2046,4094
4094,8190
8190,16382
16382,32766
32766,65534
65534,131070
131070,262142
262142,524286
524286,1048574
1048574,2097150
2097150,4194302
4194302,8388606
8388606,16777214
16777214,33554430
33554430,67108862
67108862,134217726
134217726,268435454
268435454,536870910
536870910,1073741822
1073741822,2147483646
2147483646,4294967294
4294967294,8589934590
8589934590,17179869182
17179869182,34359738366
34359738366,68719476734
68719476734,137438953470
0,24
240,1560
1560,8400
8400,40824
40824,186480
186480,818520
818520,3498000
3498000,14676024
14676024,60780720
60780720,249401880
249401880,1016542800
1016542800,4123173624
4123173624,16664094960
16664094960,67171367640
67171367640,270232006800
270232006800,1085570781624
1085570781624,4356217681200
4356217681200,17466686971800
17466686971800,69992221794000
69992221794000,280345359228024
280345359228024,1122510953731440
720,15120
15120,191520
191520,1905120
1905120,16435440
16435440,129230640
129230640,953029440
953029440,6711344640
6711344640,45674188560
45674188560,302899156560
302899156560,1969147121760
1969147121760,12604139926560
12604139926560,79694820748080
79694820748080,499018753280880
499018753280880,3100376804676480
3100376804676480,19141689213218880
19141689213218880,117579844328562000
67,73
79,103
163,181
181,223
229,271
271,277
277,307
307,313
313,337
337,349
349,409
409,421
421,439
439,457
457,463
463,499
